userId,itemId,rating,timestamp
2,30281145,5.0,835355395
2,50401180,5.0,835355395
2,9269744,3.0,835355511
2,506957,3.0,835355932
2,50419415,4.0,835356141
2,20399273,4.0,835355978
3,60500212,3.0,1298861675
3,60506638,4.0,1298922049
3,20515055,3.5,1298861637
3,40280640,3.0,1298861761
3,40360241,4.5,1298862418
3,20479217,5.0,1298862121
3,30427633,2.5,1298861589
3,89417608,5.0,1298862167
3,40510698,2.5,1298923242
3,19392593,3.0,1298862528
3,30286765,3.0,1298922100
3,10482965,3.0,1298923247
3,90300462,3.0,1298921840
3,30415994,2.0,1298923260
3,30477675,3.5,1298932787
3,10217711,4.0,1298863157
3,60461244,3.0,1298861687
3,439473,5.0,1298932770
3,29417258,3.0,1298921795
3,20409502,4.0,1298861628
3,40382177,3.0,1298861605
3,60447248,4.0,1298861658
3,406298,3.5,1298922089
3,40262146,4.5,1298923236
3,19275749,4.0,1298863143
3,497547,4.0,1298921862
3,9417320,4.0,1298861753
3,80419452,3.0,1298861789
3,10497556,3.0,1298862710
3,20399329,3.5,1298861796
3,70506968,3.0,1298924017
3,29432145,3.5,1298922057
3,19269183,4.0,1298861733
3,20396689,4.0,1298921825
3,19269183,5.0,1298862874
3,60362526,3.0,1298861968
3,80329041,4.0,1298861633
3,60500212,5.0,1298863174
3,89416449,3.0,1298923266
3,80446827,3.5,1298862672
3,99244674,3.0,1298922080
3,50365771,2.5,1298921787
3,30416743,3.0,1298922065
3,30326530,3.5,1298861650
3,50507407,3.0,1298932766
3,40510698,3.5,1298862555
3,40360236,3.5,1298932740
3,59197844,4.5,1298862361
3,60466840,4.5,1298862467
3,30354207,3.0,1298922071
3,20354279,4.0,1298922130
4,79417331,4.0,949810645
4,30486689,5.0,949919556
4,50365771,5.0,949810582
4,50281149,5.0,949919681
4,30504297,4.0,949811346
4,70495682,3.0,949811346
4,90500215,3.0,949920047
4,19417697,5.0,949779042
4,20497688,4.0,949778802
4,40158135,5.0,949895708
4,50278284,3.0,949810618
4,40340173,5.0,949810582
4,29417526,5.0,949919763
4,89861294,5.0,949919681
4,80392966,5.0,949949538
4,49417605,4.0,949895887
4,30382173,3.0,949810534
4,30501171,3.0,949919883
4,50230895,3.0,949895772
4,80311338,4.0,949810688
4,60360221,1.0,949920135
4,50460829,4.0,949919802
4,40158135,4.0,949920028
4,365740,4.0,949811315
4,29269187,5.0,949810582
4,9246408,5.0,949779091
4,70513855,5.0,949949486
4,40373205,5.0,949919938
4,50507105,3.0,949810534
4,19417763,5.0,949949538
4,60483806,5.0,949949638
4,30425281,4.0,949982238
4,50387141,5.0,949949444
4,30472809,5.0,949779022
4,49416875,5.0,949919189
4,49386562,4.0,949919306
4,69417534,5.0,949919247
4,50401180,5.0,949949396
4,60170476,4.0,949919454
4,90472203,4.0,949919322
4,40297283,5.0,949949638
4,10501025,5.0,949949638
4,80423029,5.0,949896377
4,406298,5.0,949896377
4,29416452,5.0,949949538
4,9387276,5.0,949949638
4,30286765,5.0,949896244
4,59864524,5.0,949919372
4,90492630,5.0,949811523
4,40387127,5.0,949895732
4,80492254,5.0,949778771
4,50492632,5.0,949919399
4,60464718,5.0,949896275
4,29244682,5.0,949919372
4,20297439,5.0,949919419
4,30286765,5.0,949779173
4,30382173,5.0,949811490
4,30386374,5.0,949779173
4,443818,5.0,949896244
4,50297428,5.0,949896159
4,90505190,5.0,949779173
4,10421533,5.0,949778714
4,80478408,5.0,949895708
4,39417253,5.0,949810261
4,59416196,5.0,949779173
4,90472203,5.0,949811523
4,40427331,5.0,949918693
4,40497687,5.0,949779173
4,19417169,5.0,949919372
4,10266990,5.0,949896244
4,90489840,5.0,949919519
4,70465053,5.0,949811602
4,20486680,5.0,949918743
4,511341,4.0,949811559
4,20474724,5.0,949919591
4,50459963,5.0,949811523
4,59417558,5.0,949919372
4,80311338,5.0,949949396
4,10496731,4.0,949811559
4,49408540,5.0,949811490
4,90419456,5.0,949918743
4,90436738,4.0,949918927
4,70301165,4.0,949811602
4,50356314,4.0,949896275
4,50353891,5.0,949982274
4,90501776,5.0,949919247
4,30297467,4.0,949810582
4,49407296,4.0,949810302
4,442828,3.0,949920004
4,40179835,4.0,949918787
4,19274735,3.0,949918904
4,30398664,3.0,949810688
4,80297422,5.0,949896377
4,30378449,5.0,949810261
4,466782,4.0,949810302
4,40446344,5.0,949895772
4,60459123,3.0,949811230
4,60427622,5.0,949919978
4,30343756,4.0,949811559
4,99416104,5.0,949896244
4,19416990,1.0,949895864
4,89416411,5.0,949919738
4,40361943,4.0,949810688
4,90500437,2.0,949895956
4,80488488,5.0,949810261
4,20266683,5.0,949810261
4,49315942,5.0,949918743
4,40417450,3.0,949949538
4,30358535,5.0,949811559
4,99417325,5.0,949896309
4,90419456,5.0,949811602
4,30378411,3.0,949895907
4,80241388,2.0,949918970
4,99416104,5.0,949896070
4,50511579,4.0,949919454
4,20297849,5.0,949778771
4,70465053,4.0,949811738
4,10432659,4.0,949896114
4,30280301,4.0,949982239
4,9197889,4.0,949896183
4,70399299,5.0,949810618
4,439562,3.0,949896114
4,9417532,5.0,949918648
4,30360227,5.0,949949444
4,59417308,5.0,949919306
4,511572,4.0,949982239
4,20354284,5.0,949949444
4,30289325,5.0,949896114
4,439473,5.0,949949638
4,30387137,5.0,949896183
4,10286766,4.0,949920028
4,20496165,5.0,949949538
4,89274770,5.0,949896114
4,70499963,5.0,949949396
4,99417575,4.0,949896114
4,10297963,5.0,949919399
4,80442966,3.0,949896309
4,10432664,5.0,949918927
4,10309782,5.0,949918994
4,30300417,4.0,949919763
4,50301623,5.0,949896070
4,20297694,4.0,949982239
4,60404927,4.0,949896114
4,69416978,5.0,949811603
4,20297439,5.0,949896070
4,29274730,5.0,949896070
4,70416755,3.0,949896070
4,69275643,5.0,949918764
4,80300472,4.0,949811559
4,79197838,3.0,949896309
4,70266685,5.0,949895772
4,10460812,5.0,949919556
4,40297283,4.0,949918927
4,40389602,4.0,949811603
4,20511359,4.0,949918994
4,80485461,5.0,949918994
4,30476591,4.0,949810302
4,89417627,5.0,949982274
4,439562,5.0,949918875
4,70163215,4.0,949896275
4,80488488,1.0,949895993
4,59416894,5.0,949810582
4,30425281,5.0,949810261
4,29417654,3.0,949918671
4,60484721,4.0,949896497
4,79417760,4.0,949896497
4,10427629,5.0,949811523
4,50464709,5.0,949810582
4,40314305,4.0,949778714
4,40314310,1.0,949896521
4,80329041,5.0,949919399
4,20460835,5.0,949811490
4,9417160,4.0,949811603
4,19269183,5.0,949896070
4,20361152,5.0,949811738
4,20354279,3.0,949811230
4,9417650,3.0,949918875
4,60365742,5.0,949896114
4,30360010,5.0,949896377
4,80175213,2.0,949896309
4,80361936,1.0,949896309
4,79417642,4.0,949810534
4,99432156,5.0,949811559
4,99417617,5.0,949896070
4,80281143,3.0,949896015
4,49197849,5.0,949918807
4,20460821,5.0,949810261
4,89861294,3.0,949896543
4,40277464,5.0,949949444
4,49417752,4.0,949811559
4,20267121,5.0,949919419
4,60447248,5.0,949919656
4,50401180,4.0,949918715
4,80485847,4.0,949896275
4,60314309,4.0,949811603
4,49417752,5.0,949919738
4,20256622,4.0,949918904
4,29244682,2.0,949778946
4,70399299,4.0,949811523
4,90334914,5.0,949918970
4,79431921,4.0,949919738
4,50360231,3.0,949919845
4,29417705,5.0,949895732
4,60479183,2.0,949982238
5,50419415,4.0,1163374957
5,30469388,4.0,1163374952
5,59315946,4.0,1163374639
5,10501780,4.0,1163374242
5,80465142,4.0,1163374404
5,506957,3.5,1163373762
5,70264304,4.5,1163373208
5,29416414,3.5,1163373636
5,19417070,4.0,1163374152
5,39407174,4.0,1163373752
5,90506953,4.0,1163373755
5,50515068,4.0,1163373610
5,99897589,4.0,1163374477
5,499971,4.5,1163373718
5,80348860,4.0,1163374392
5,80495422,3.5,1163373551
5,70513450,4.0,1163374190
5,10459093,5.0,1163373711
5,217976,3.5,1163374993
5,40358021,2.5,1163373651
5,20460835,3.5,1163373135
5,60365742,4.0,1163374286
5,39417253,4.0,1163373316
5,80488488,5.0,1163373103
5,30289325,3.0,1163374173
5,89319919,2.5,1163374239
5,378460,4.0,1163374582
5,10500790,4.0,1163374495
5,60483199,5.0,1163373044
5,50459996,3.5,1163374165
5,40511966,4.5,1163374608
5,90500215,3.5,1163374562
5,50488418,4.0,1163374214
5,70456529,4.0,1163373744
5,40158135,4.0,1163374601
5,60365775,4.5,1163374251
5,60454823,4.5,1163373726
5,10461270,4.0,1163373675
5,70460814,4.0,1163374324
5,90472203,3.5,1163374593
5,39416913,1.5,1163373188
5,10494628,5.0,1163373109
5,30363221,4.0,1163373276
5,20399329,4.0,1163373251
5,464721,3.5,1163374184
5,70416755,4.0,1163373193
5,359824,3.5,1163374290
5,89269735,4.0,1163373679
5,40452194,4.5,1163373293
5,29417791,4.0,1163374246
5,29417060,3.5,1163373743
5,40472516,3.5,1163374947
5,483376,3.5,1163374278
5,20497278,3.5,1163374127
5,30497193,3.5,1163374263
5,10354270,3.5,1163374408
5,19387271,4.0,1163374137
5,10497542,3.5,1163373148
5,10505194,4.5,1163374235
5,60460664,3.5,1163374198
5,20464715,4.0,1163373273
5,40343647,4.0,1163375025
5,29416975,3.5,1163373696
5,70288324,4.5,1163375145
5,89274770,3.5,1163374103
5,39416885,3.5,1163374354
5,49417610,4.5,1163375033
5,40297283,3.5,1163375131
5,30358535,3.0,1163373548
5,80500466,4.5,1163373616
5,80423029,3.5,1163374995
5,99417617,4.5,1163373299
5,40378415,4.5,1163373606
5,60502249,4.0,1163374443
5,80175213,3.5,1163374206
5,10495487,4.5,1163374389
5,39417743,3.0,1163373688
5,10309782,4.0,1163374533
5,40262194,3.5,1163374491
5,80348860,4.0,1163374572
5,80392966,4.0,1163373626
5,70484834,4.0,1163374455
5,50507407,2.5,1163373238
5,40479198,4.0,1163374511
5,10433418,4.0,1163374742
5,344620,4.0,1163374381
5,70513855,3.5,1163374118
5,442828,4.5,1163373593
5,29416485,4.0,1163374426
5,50297433,4.5,1163374340
5,90500437,4.5,1163374702
5,59416771,3.5,1163374177
5,10387119,5.0,1163374211
5,9416764,4.0,1163374517
5,90300457,4.5,1163374227
5,90506632,4.0,1163374275
5,70399299,4.5,1163374283
5,40472516,4.0,1163374144
5,60354277,4.0,1163374167
5,60447248,4.5,1163374357
6,10482908,4.0,1109258212
6,20464715,2.0,1108134263
6,50492948,2.0,1109258228
6,50443825,5.0,1108134539
6,59417308,4.0,1108134269
6,90264303,4.0,1108134299
6,50432681,5.0,1108134266
6,19417635,4.5,1108134284
6,10250258,4.5,1109258196
6,70363969,4.5,1108134309
6,40343647,4.5,1108134339
6,90230898,2.0,1109258181
6,49432031,2.0,1109258179
6,50499030,2.0,1109258281
6,90327942,2.0,1109258194
6,70335995,0.5,1108134334
6,50492632,3.0,1108134344
6,466782,3.0,1108134289
6,470963,4.0,1109258270
6,497547,4.0,1109258285
6,30354207,4.0,1109258175
6,79432015,3.5,1108134291
6,29197869,3.0,1109258245
6,20399273,4.0,1108134293
6,60378400,1.0,1109258202
6,90472199,2.0,1108134271
6,90331393,4.0,1108134274
6,314307,3.0,1109258257
6,281137,4.5,1108134545
6,99197899,3.0,1109258199
6,50460829,1.0,1108134337
6,10496731,4.0,1109258183
6,10373202,3.5,1109258250
6,60464718,1.5,1109258190
6,49315942,1.5,1109258217
6,10409499,1.5,1109258226
6,99197899,5.0,1108134311
6,40486655,3.0,1108134534
6,30404900,5.0,1108134519
6,9417202,4.0,1108134524
6,69417534,3.5,1108134526
6,60464285,4.0,1108134537
6,156162,3.0,1108134531
6,60365775,4.5,1108134521
7,70297432,3.0,851866703
7,89417552,3.0,851869035
7,80500975,3.0,851867289
7,70501169,3.0,851868750
7,20472522,4.0,851867861
7,80354276,4.0,851866901
7,29416975,3.0,851866744
7,50504994,5.0,851868188
7,40499530,4.0,851866720
7,10432659,4.0,851866704
7,59315946,4.0,851868206
7,10387119,2.0,851868704
7,49193648,3.0,851868705
7,9417650,5.0,851869062
7,9269744,3.0,851868188
7,276305,2.0,851869161
7,30476591,5.0,851868187
7,50507087,3.0,851868524
7,40452194,3.0,851867345
7,40511952,3.0,851867621
7,99417575,3.0,851867941
7,89416411,3.0,851868188
7,39417743,3.0,851867436
7,50459996,3.0,851868020
7,90472203,3.0,851867790
7,9417160,3.0,851869291
7,80175213,4.0,851869291
7,89861294,4.0,851869161
7,80470997,3.0,851867669
7,70495253,4.0,851868246
7,49416875,3.0,851867688
7,90378446,4.0,851869035
7,19269183,4.0,851868019
7,29416452,4.0,851868044
7,50495249,3.0,851869140
7,30363221,4.0,851868186
7,50499445,3.0,851868863
7,466782,4.0,851868020
7,30497683,3.0,851868044
7,343630,3.0,851868074
7,90395158,4.0,851866806
7,40373205,3.0,851866744
7,10427945,5.0,851868019
7,60170476,2.0,851866784
7,30490200,1.0,851866704
7,70454827,1.0,851866763
7,29416975,5.0,851868020
7,29434762,3.0,851866703
7,262191,2.0,851866744
7,19274735,4.0,851868289
7,10289294,3.0,851869102
7,40471098,3.0,851866744
7,50464709,4.0,851867320
7,90460667,4.0,851867289
7,80423029,3.0,851868308
7,40472516,3.0,851867553
7,30506965,3.0,851869103
7,70456671,4.0,851867289
7,69417708,5.0,851868019
7,70427320,5.0,851869034
7,20354279,3.0,851867289
7,50470989,5.0,851869035
7,10289294,5.0,851869034
7,89269735,4.0,851867379
7,50499030,5.0,851868044
7,39417154,5.0,851868246
7,99864522,4.0,851868321
7,19392593,4.0,851869062
7,10289345,5.0,851868289
7,470963,3.0,851867436
7,80361936,4.0,851869080
7,89417340,3.0,851867436
7,29269187,4.0,851868332
7,70506968,4.0,851867401
7,314307,3.0,851867320
7,99275750,3.0,851868471
7,443818,4.0,851868471
7,19416476,3.0,851867401
7,9223322,3.0,851866935
7,89417175,3.0,851869160
7,29417526,3.0,851869102
7,30510726,2.0,851869230
7,99416972,4.0,851869035
7,50419415,3.0,851869140
7,20513928,3.0,851869062
7,40280640,3.0,851867688
7,19417107,5.0,851866978
7,29417060,1.0,851869140
8,59417394,5.0,1154465405
8,502921,2.5,1154389572
8,60361131,5.0,1154464836
8,80470997,5.0,1154400173
8,10339736,4.0,1154473268
8,20344431,3.5,1154464829
8,50460834,2.0,1154389420
8,30472809,4.0,1154465380
8,10501025,5.0,1154464714
8,10309782,4.0,1154400390
8,49432031,4.5,1154400475
8,19417635,3.5,1154389356
8,39417644,2.0,1154400357
8,89274770,5.0,1154400170
8,30510726,5.0,1154389386
8,40506615,4.0,1154464853
8,359824,4.5,1154464833
8,9417532,4.0,1154400284
8,99416774,3.5,1154389432
8,39407174,5.0,1154400181
8,30360010,3.5,1154464841
8,80361936,4.0,1154464887
8,69417317,4.0,1154464730
8,60464285,4.0,1154464769
8,89416449,4.0,1154465573
8,70297465,4.0,1154465394
8,80459122,4.0,1154465555
8,89431987,4.0,1154464811
8,90506953,3.0,1154465230
8,30163463,4.0,1154464747
8,10501780,4.0,1154464720
8,79417331,3.5,1154400465
8,50427316,0.5,1154474527
8,90191632,4.0,1154465285
8,437803,3.0,1154400324
8,59416771,4.0,1154465235
8,40417450,3.0,1154389408
8,10217711,3.5,1154464990
8,59417110,5.0,1154389385
8,409503,4.0,1154389491
8,50427316,4.0,1154473252
8,70363969,3.0,1154400308
8,60348856,5.0,1154400458
8,20506961,3.5,1154389528
8,29417526,5.0,1154473322
8,19417070,4.0,1154473259
8,20474696,3.0,1154389460
8,89416816,3.0,1154465222
8,99416095,4.5,1154464735
8,10499961,4.5,1154400414
8,60484721,4.0,1154464850
8,60427306,5.0,1154473217
8,10490197,3.5,1154389340
8,10365768,3.5,1154400351
8,40427331,5.0,1154464889
8,89417694,5.0,1154464738
8,70415483,3.5,1154464944
8,30280301,4.5,1154464717
8,90336003,2.5,1154389541
8,30365772,4.5,1154465558
8,30495434,3.5,1154400340
8,60488192,3.5,1154473419
8,90485578,3.0,1154400360
8,50495428,4.5,1154464950
8,70427320,5.0,1154473364
8,59417191,4.0,1154464901
8,50495447,4.5,1154400266
8,499971,5.0,1154400441
8,40506615,3.5,1154400198
8,70513450,4.0,1154389482
8,10501025,4.0,1154465526
8,30465385,4.5,1154464873
8,79416987,3.5,1154400245
8,501417,4.5,1154465279
8,80496172,5.0,1154464905
8,69408879,4.0,1154464915
8,20497278,2.5,1154400334
8,50507087,3.5,1154464808
8,50495447,3.5,1154400398
8,40473605,4.5,1154400383
8,69417317,4.0,1154465373
8,30297434,3.5,1154464819
8,30497391,3.5,1154389449
8,426668,5.0,1154400236
8,20361152,3.5,1154389552
8,69417534,4.5,1154400449
8,50499445,4.0,1154464756
8,70495253,4.0,1154400407
8,10427295,4.0,1154465399
8,40510716,3.0,1154465385
8,20429642,4.0,1154464762
8,10482965,3.5,1154400444
8,70478404,4.0,1154389474
8,60489851,3.0,1154400191
8,40417025,4.0,1154464895
8,10191631,5.0,1154465296
8,80359047,3.0,1154400253
8,80359047,3.5,1154400294
8,156162,4.0,1154464753
8,29416414,4.0,1154465367
8,80492254,4.0,1154464994
8,80488488,2.5,1154400471
8,60489851,4.5,1154464868
8,442828,4.0,1154465499
8,99244674,3.0,1154465548
8,80506963,3.5,1154465243
8,90300462,4.5,1154473310
8,90389138,4.5,1154400263
8,10281151,4.5,1154464726
8,50239594,3.5,1154400423
8,40382177,3.5,1154473088
8,30427633,3.5,1154473264
8,70163215,2.0,1154473042
8,9417650,3.5,1154473022
8,9416759,3.0,1154473014
8,50459996,3.0,1154473017
9,10432664,4.0,938629179
9,79417072,4.0,938628337
9,90471246,3.0,938628655
9,484724,5.0,938629110
9,50356314,3.0,938628897
9,90506632,4.0,938628966
9,70515053,4.0,938628777
9,90385319,4.0,938628577
9,70342830,5.0,938628843
9,10456669,5.0,938628337
9,10361746,4.0,938628843
9,99417194,5.0,938628843
9,39417154,2.0,938628337
9,80297422,5.0,938629250
9,59388476,3.0,938629470
9,20506961,4.0,938628655
9,9319918,4.0,938628450
9,10443592,3.0,938628655
9,80506963,2.0,938628777
9,10443592,4.0,938629341
9,49305523,4.0,938629054
9,30286765,5.0,938628690
9,40277464,4.0,938628966
9,80300472,3.0,938629470
9,30492807,5.0,938628966
9,80419452,4.0,938629341
9,30416743,4.0,938629522
9,60454823,4.0,938629747
9,89416411,4.0,938629053
9,80511342,3.0,938629053
9,60463342,3.0,938628777
9,90436738,4.0,938628897
9,40343647,4.0,938629341
9,70484834,2.0,938629250
9,10289345,4.0,938628843
9,30343756,4.0,939122916
9,70387121,4.0,938628577
9,50511579,2.0,938629681
9,39407174,3.0,938629681
9,99864522,4.0,938628966
9,470963,2.0,938629341
9,19274735,5.0,938628450
9,49417610,3.0,938628843
9,89417175,4.0,938627748
9,19417107,4.0,938629681
10,79417717,5.0,942766420
10,69431912,4.0,942766793
10,30354207,4.0,942766515
10,99416482,3.0,942766603
10,70488785,4.0,942766603
10,395822,3.0,942767328
10,9417320,4.0,942766974
10,9319918,3.0,942767258
10,80338578,3.0,942766420
10,99416104,2.0,942767328
10,10373202,4.0,942767328
10,427291,4.0,942767258
10,29417060,4.0,942767258
10,70363224,4.0,942767258
10,20500426,4.0,942767258
10,20477256,4.0,942767258
10,29416089,3.0,942767328
10,59417110,4.0,942767258
10,50474727,4.0,942767258
10,442828,5.0,942766420
10,99417189,4.0,942766420
10,300433,3.0,942766725
10,20268875,3.0,942766845
10,90378446,5.0,942767029
10,343630,3.0,942766679
10,80497812,4.0,942766472
10,80500975,5.0,942766472
10,89432005,2.0,942766845
10,50239594,5.0,942766515
10,79197838,3.0,942766472
10,70472204,5.0,942766991
10,60221353,4.0,942767328
10,40291752,2.0,942767328
10,9246408,4.0,942766845
10,10490197,5.0,942766515
10,49315942,5.0,942766109
10,40427618,3.0,942766251
10,59417313,3.0,942766213
10,90286772,4.0,942766029
10,90300457,3.0,942766164
10,80492254,4.0,942765978
10,99432156,2.0,942766213
10,70471365,5.0,942767121
10,30476591,2.0,942766251
10,99416774,3.0,942766059
10,60281139,4.0,942767571
11,50500887,5.0,1391658537
11,499971,1.0,1391656827
11,69417708,4.0,1391657561
11,20344431,3.0,1391657297
11,90492630,5.0,1391658423
11,70499963,4.5,1391658505
11,99269749,3.5,1391656845
11,99897589,5.0,1391658556
11,60472474,4.5,1391658634
11,40360279,5.0,1391658440
11,40486655,5.0,1391658667
11,80365741,3.0,1391657062
11,89274770,3.5,1391657376
11,60360221,4.5,1391657543
11,10501780,3.0,1391658583
11,70447691,3.0,1391657112
11,69417534,3.0,1391658601
11,10461270,5.0,1391657861
11,69319920,5.0,1391658574
11,29417060,5.0,1391658450
11,60500212,4.0,1391657605
11,59417638,4.5,1391657459
11,70515053,3.5,1391657720
11,406298,4.5,1391658141
11,20354199,4.0,1391658115
11,59315946,4.5,1391658399
11,70456671,3.0,1391658137
11,20399273,4.0,1391658210
11,80499967,3.5,1391658218
11,80281143,4.0,1391658385
11,502921,4.5,1391658311
11,10281151,4.5,1391658125
11,60404927,4.0,1391658270
11,99416199,4.0,1391658186
11,49033631,4.0,1391657924
11,89416473,4.0,1391657610
11,60175214,5.0,1391658157
11,79417171,5.0,1391657798
12,10427945,3.0,968045587
12,20362528,1.0,968045407
12,59864524,3.0,968045438
12,50448465,2.0,968045353
12,20511967,1.0,968045732
12,70385315,4.0,968045680
12,20496165,3.0,968045764
12,30497391,1.0,968045500
12,50301623,2.0,968045561
12,80497690,3.0,968045500
12,9897579,1.0,955407153
12,80496172,5.0,968045353
12,59417803,5.0,955407153
12,20474696,2.0,968045354
12,70456529,5.0,968045354
12,80500975,1.0,955407153
12,10427629,1.0,968045475
12,80430690,4.0,968045475
12,50356314,2.0,968045438
12,90483800,3.0,968045529
12,39417328,2.0,955407153
12,10238266,2.0,968045475
12,49416347,4.0,968045680
12,39417253,1.0,968045475
12,90506953,2.0,968045764
12,30281145,4.0,968045407
12,99416104,2.0,968045732
12,10501025,1.0,968045379
12,20297439,3.0,968045649
12,50507105,2.0,968045354
12,40507573,4.0,968045529
12,343630,1.0,968045732
12,40460839,4.0,968045379
12,59417308,4.0,955407153
12,49305523,3.0,968045619
12,70465053,2.0,968045680
12,69417157,2.0,968045619
12,286762,1.0,968045232
12,30363221,5.0,968045232
12,50492514,3.0,968045232
12,59416771,4.0,968045232
12,20427285,1.0,968045198
12,59891443,3.0,968045198
12,60489851,3.0,968045172
12,60348856,5.0,968045142
12,40497381,2.0,968045142
12,40460839,2.0,968045106
12,30405749,4.0,968045106
12,99897589,2.0,968045074
12,50478462,1.0,968045074
12,90191632,3.0,968045015
12,20439764,5.0,968045015
12,497547,3.0,968045015
12,89416449,5.0,968045015
12,30326530,2.0,968044981
12,59416356,2.0,968044981
12,90355435,3.0,968044981
12,29417791,5.0,968044949
12,29416211,3.0,968044949
12,80396323,2.0,968044949
12,30469388,4.0,968045173
13,69416978,5.0,1331380058
13,511341,2.5,1331380914
13,10505194,4.0,1331380038
13,50507087,4.0,1331379348
13,10373202,3.5,1331380895
13,20501162,4.5,1331380029
13,80513628,5.0,1331380018
13,50511579,4.5,1331379479
13,79432015,3.0,1331380025
13,70415483,3.5,1331379485
13,40323890,4.0,1331380901
13,10496731,4.0,1331379483
13,30382173,3.0,1331380851
13,80361936,4.0,1331380062
13,89416411,4.0,1331379366
13,395153,3.5,1331380871
13,40473530,3.0,1331379520
13,20518681,4.0,1331380814
13,89417566,2.5,1331380845
13,20473550,3.0,1331379386
13,50456672,4.0,1331380745
13,69417256,4.0,1331380741
13,59416479,3.0,1331380888
13,29416089,3.5,1331379777
13,80223327,4.0,1331379470
13,40486655,3.0,1331380765
13,30378449,3.0,1331380731
13,90489840,3.0,1331379494
13,60360221,3.0,1331380761
13,20497283,3.0,1331380738
13,69431912,4.0,1331380752
13,70429772,3.5,1331379342
13,9417160,3.5,1331379599
13,442828,3.0,1331379574
13,50448465,4.0,1331380721
13,354275,4.5,1331379506
13,40473605,2.5,1331379589
13,60365775,3.5,1331379530
13,60460664,4.5,1331380145
13,90471246,3.5,1331380834
13,80361936,4.5,1331380883
13,29417258,4.0,1331380785
13,80365741,4.5,1331380734
13,10503010,4.0,1331380159
13,90495836,4.5,1331380306
13,69269736,3.5,1331380782
13,20496698,4.5,1331380873
13,29417296,4.5,1331380830
13,10472198,4.0,1331379748
13,10289294,4.0,1331380725
13,40426195,4.5,1331380387
13,69417534,4.5,1331380390
13,89319919,3.0,1331379985
14,484724,1.0,976243997
14,99197899,4.0,976243997
14,50230895,3.0,976243912
14,60454823,3.0,976244179
14,59416907,2.0,976244179
14,79417642,3.0,976244471
14,99275750,3.0,976243933
14,59416356,2.0,976244131
14,395153,3.0,976244313
14,60360221,2.0,976244367
14,70359038,3.0,976244524
14,59011394,2.0,976244287
14,9417532,4.0,976244591
14,10501780,2.0,976244564
14,80500975,5.0,976244313
14,69417256,3.0,976243997
14,40452194,3.0,976244423
14,20409502,4.0,976244205
14,10483205,3.0,976244107
14,19416990,4.0,976244343
15,79417642,2.0,997938310
15,60502249,2.0,1134521380
15,40501161,4.5,1093070098
15,60456544,4.0,1040205753
15,39417757,3.0,1093028290
15,40495396,2.5,1093028381
15,50474727,2.5,1166586286
15,39417700,3.5,1093070150
15,60483439,3.0,997939404
15,69417529,1.0,1093028409
